290,220,220,220,269,266,253,200,201,200,201,168,276,169,170,206,206,208,200,201,208,171,173,253,171,172,172,173,200,201,200,201,472,253,253,200,201,171,172,173,472,220,220,208,264,275,220,220,220,288
290,370,370,370,254,291,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,266,346,346,346,346,346,288,254,370,370,370,288
290,370,370,370,254,339,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,291,265,74,75,76,265,292,254,370,370,370,288
290,370,370,370,370,246,246,246,178,179,223,246,222,246,246,246,246,246,246,246,246,246,246,246,178,179,139,246,246,246,246,246,246,246,246,246,223,246,339,293,317,99,317,293,340,370,370,370,254,288
291,266,370,370,370,246,246,246,202,203,130,131,246,246,246,223,246,222,246,246,246,247,246,246,202,203,250,246,246,222,246,246,246,247,246,246,246,246,246,223,341,246,341,246,246,370,370,370,264,292
315,290,370,264,275,246,246,247,246,223,154,155,246,246,246,246,246,246,246,246,247,246,246,222,223,178,179,246,246,246,246,246,222,246,246,246,246,246,246,247,246,246,246,246,246,269,266,370,288,316
339,291,265,292,247,246,246,246,246,247,246,246,246,246,222,246,246,223,246,246,246,246,247,246,246,202,203,247,250,246,246,246,246,246,247,246,246,246,246,246,246,247,246,246,246,223,291,265,292,340
404,339,293,340,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,339,293,340,404
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404
267,58,58,58,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,268,420,421,542,542,542,542,542,542,542,542,542,542,568,542,542,542,542,568,542,422,420,420,420,421,542,568,542,568,542,422
290,48,50,48,253,139,162,328,344,328,120,121,121,121,121,121,121,121,122,288,421,494,516,520,492,442,516,492,492,468,468,468,492,516,492,468,444,468,492,493,542,422,420,518,468,468,139,492,492,517
290,220,220,220,220,220,220,220,328,220,144,376,145,145,145,145,376,376,146,288,518,444,442,468,468,492,492,492,468,468,492,468,444,492,468,492,468,468,468,492,468,493,422,518,468,468,468,492,516,517
290,120,122,220,220,220,220,220,220,220,168,145,145,145,376,145,376,376,146,288,518,492,492,468,492,468,468,468,469,541,470,492,468,468,468,468,468,492,492,468,468,468,493,494,468,468,468,468,492,517
290,144,145,122,220,176,177,220,220,220,220,168,376,145,145,145,145,145,170,288,445,470,520,468,442,492,520,469,446,420,518,492,468,492,469,541,544,470,468,492,468,468,468,468,468,492,468,492,516,517
290,168,169,170,220,200,201,220,220,220,220,220,168,169,169,169,169,170,253,288,420,445,470,492,444,469,541,446,420,420,518,468,468,469,446,420,420,445,470,444,444,469,541,541,541,541,541,541,541,541
290,220,220,220,220,220,220,220,220,264,265,265,265,265,265,265,265,265,265,292,420,420,445,541,541,446,420,420,420,420,518,468,468,517,420,420,420,420,445,541,541,446,420,420,420,420,420,420,420,420
290,220,220,220,220,220,220,220,220,288,461,462,393,462,462,462,393,462,462,462,462,488,488,488,488,488,488,488,488,463,518,468,468,493,542,568,542,542,542,422,421,542,542,542,542,542,542,542,542,422
290,120,121,121,121,122,220,220,220,288,485,486,486,486,486,486,486,486,486,486,486,512,512,512,512,512,512,512,512,487,518,468,468,492,492,468,468,492,516,517,518,468,520,492,139,139,468,520,516,517
290,144,145,145,145,146,220,220,220,288,485,392,392,392,392,486,486,486,486,486,486,489,489,489,489,489,489,489,489,487,518,492,468,468,492,444,468,468,492,517,518,492,468,468,492,468,468,468,492,517
290,144,145,145,376,145,122,300,220,288,485,490,491,490,491,520,486,486,486,486,486,513,513,513,513,513,513,513,513,487,518,492,444,468,468,468,492,468,442,517,518,492,468,468,468,468,492,468,442,517
290,144,376,145,145,145,146,324,220,288,485,392,392,392,392,486,486,486,486,486,486,486,486,486,486,486,486,486,486,487,518,492,492,468,468,492,444,468,442,517,518,492,492,468,468,492,468,468,442,517
290,168,169,169,169,169,170,220,174,288,485,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,486,466,466,487,445,470,492,468,468,468,468,468,469,446,445,470,492,468,468,468,468,468,469,446
291,265,265,265,265,265,265,265,265,292,509,510,510,510,510,510,533,534,535,510,510,510,510,510,510,510,510,510,510,511,420,445,541,397,398,399,541,541,446,420,420,445,544,397,398,399,544,541,446,420
461,462,462,393,462,462,488,488,488,463,461,462,462,462,462,462,462,462,462,462,462,462,462,462,463,534,534,534,534,534,461,462,462,462,462,462,462,462,462,463,420,421,542,542,542,542,542,422,420,420
485,486,486,486,486,486,512,512,512,487,485,516,516,444,468,492,444,468,444,444,444,444,348,520,487,534,534,534,534,534,485,468,468,444,442,468,444,468,520,487,421,494,442,468,442,442,468,493,542,422
485,486,486,486,486,486,489,489,489,487,485,516,492,468,492,444,492,468,468,444,444,468,468,468,487,534,534,534,534,534,485,468,444,468,468,444,468,468,468,487,518,442,468,468,492,468,468,442,492,517
485,520,486,486,486,486,513,513,513,487,485,492,468,468,468,492,492,468,468,468,468,468,468,468,487,534,534,534,534,534,485,468,468,468,468,468,468,468,468,487,518,492,468,468,468,468,492,468,442,517
485,490,491,486,486,486,486,486,486,487,485,492,492,468,468,468,468,468,468,468,468,468,468,468,487,534,534,534,534,534,485,442,468,468,468,468,468,468,468,487,518,492,520,444,468,444,520,468,442,517
485,392,392,486,486,486,486,486,466,487,485,492,520,468,468,468,520,468,468,468,468,468,468,442,487,534,534,534,534,534,485,468,444,468,442,442,444,349,444,487,445,470,520,444,468,444,520,468,469,446
509,510,510,533,534,535,510,510,510,511,509,510,510,533,534,535,510,510,510,510,510,510,510,510,511,534,534,534,534,534,509,510,510,510,510,510,510,510,510,511,420,445,541,397,398,399,541,541,446,420
